id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
226,true,true,true,40.85057282,-73.84567628,18805.8,"1300 Morris Park Ave, Bronx, NY 10461, USA",0.86
227,true,true,true,40.85063400,-73.84659499,18883.2,"1230 Morris Park Ave, Bronx, NY 10461, USA",0.85
228,true,true,true,40.85067974,-73.84659307,18883.1,"1230 Morris Park Ave, Bronx, NY 10461, USA",0.86
229,true,true,true,40.85154287,-73.91510611,24653.0,"1835 University Ave, Bronx, NY 10453, USA",0.74
230,false,true,true,40.85283334,-73.84654628,18884.4,"1225a Morris Park Ave, Bronx, NY 10461, USA",0.25
231,false,true,true,40.85207217,-73.87567354,21334.2,"2300 Southern Blvd, Bronx, NY 10460, United States",0.59
232,true,true,true,40.85207743,-73.87565143,21332.4,"2300 Southern Blvd, Bronx, NY 10460, United States",0.68
233,true,true,true,40.85272355,-73.84632145,18865.1,"1225a Morris Park Ave, Bronx, NY 10461, USA",0.50
234,true,true,true,40.85201347,-73.84576184,18816.0,"1301 Morris Park Ave, Bronx, NY 10461, USA",0.76
235,true,true,true,40.85293389,-73.91909064,24991.2,"230 W Tremont Ave, Bronx, NY 10453, USA",0.59
236,true,true,true,40.85305126,-73.91923802,25003.9,"230 W Tremont Ave, Bronx, NY 10453, USA",0.55
237,true,true,true,40.85196713,-73.84576180,18815.9,"1301 Morris Park Ave, Bronx, NY 10461, USA",0.81
238,true,true,true,40.85192609,-73.84576349,18815.9,"1301 Morris Park Ave, Bronx, NY 10461, USA",0.84
239,true,true,true,40.85205167,-73.84576140,18816.1,"1301 Morris Park Ave, Bronx, NY 10461, USA",0.81
240,true,true,true,40.85217884,-73.84438306,18700.4,"1925 Eastchester Rd, Bronx, NY 10461, USA",0.77
241,true,true,true,40.85217933,-73.84433828,18696.6,"1925 Eastchester Rd, Bronx, NY 10461, USA",0.80
242,true,true,true,40.85294661,-73.91911395,24993.2,"230 W Tremont Ave, Bronx, NY 10453, USA",0.68
243,true,true,true,40.85273728,-73.92096396,25148.5,"275 Harlem River Pk Brg, Bronx, NY 10453, USA",0.76
244,true,true,true,40.85292183,-73.91913763,24995.1,"230 W Tremont Ave, Bronx, NY 10453, USA",0.70
245,true,true,true,40.85271742,-73.92093251,25145.8,"275 Harlem River Pk Brg, Bronx, NY 10453, USA",0.78
246,true,true,true,40.85293599,-73.91916352,24997.3,"230 W Tremont Ave, Bronx, NY 10453, USA",0.71
247,true,true,true,40.85224163,-73.84438295,18700.6,"1925 Eastchester Rd, Bronx, NY 10461, USA",0.81
248,true,true,true,40.85299243,-73.91911043,24993.0,"230 W Tremont Ave, Bronx, NY 10453, USA",0.70
249,true,true,true,40.85329095,-73.79980378,14952.5,"13 Rodmans Neck, Bronx, NY 10464, United States",0.35
250,true,true,true,40.85224237,-73.84433879,18696.9,"1925 Eastchester Rd, Bronx, NY 10461, USA",0.82
251,true,true,true,40.85297530,-73.91908570,24990.9,"230 W Tremont Ave, Bronx, NY 10453, USA",0.72
252,true,true,true,40.85303072,-73.91911370,24993.4,"230 W Tremont Ave, Bronx, NY 10453, USA",0.70
253,true,true,true,40.85290689,-73.91911505,24993.2,"230 W Tremont Ave, Bronx, NY 10453, USA",0.75
254,true,true,true,40.85296120,-73.91913949,24995.4,"230 W Tremont Ave, Bronx, NY 10453, USA",0.73
255,true,true,true,40.85300343,-73.91913689,24995.3,"230 W Tremont Ave, Bronx, NY 10453, USA",0.72
256,true,true,true,40.85301638,-73.91908707,24991.1,"230 W Tremont Ave, Bronx, NY 10453, USA",0.72
257,true,true,true,40.85299958,-73.91906024,24988.8,"230 W Tremont Ave, Bronx, NY 10453, USA",0.74
258,true,true,true,40.85294954,-73.91918741,24999.4,"230 W Tremont Ave, Bronx, NY 10453, USA",0.77
259,true,true,true,40.85307471,-73.91921418,25001.9,"230 W Tremont Ave, Bronx, NY 10453, USA",0.73
260,true,true,true,40.85297370,-73.91916550,24997.6,"230 W Tremont Ave, Bronx, NY 10453, USA",0.78
261,true,true,true,40.85279857,-73.83935652,18279.2,"1250 Waters Pl, Bronx, NY 10461, USA",0.75
262,true,true,true,40.85289674,-73.89102649,22628.6,"4418-4428 Third Ave, Bronx, NY 10457, USA",0.84
263,true,true,true,40.85292708,-73.89099828,22626.4,"4418-4428 Third Ave, Bronx, NY 10457, USA",0.85
264,true,true,true,40.85296303,-73.89096639,22623.8,"4422 3rd Ave, Bronx, NY 10457-2544, United States",0.86
265,true,true,true,40.85299234,-73.89093824,22621.5,"2175 Quarry Rd, Bronx, NY 10457, USA",0.86
266,true,true,true,40.85392821,-73.89228249,22737.3,"2265 Bathgate Ave, Bronx, NY 10457, USA",0.53
267,true,true,true,40.85302844,-73.89090653,22618.9,"2175 Quarry Rd, Bronx, NY 10457, USA",0.85
268,true,true,true,40.85274384,-73.83940429,18283.0,"1250 Waters Pl, Bronx, NY 10461, USA",0.85
269,true,true,true,40.85305728,-73.89088007,22616.7,"2175 Quarry Rd, Bronx, NY 10457, USA",0.87
270,false,true,true,40.85492532,-73.89798410,23220.5,"2180 Tiebout Ave, Bronx, NY 10457, USA",0.26
271,true,true,true,40.85301057,-73.83868787,18223.6,"1250 Waters Pl, Bronx, NY 10461, USA",0.84
272,true,true,true,40.85307989,-73.83881837,18234.8,"1250 Waters Pl, Bronx, NY 10461, USA",0.85
273,true,true,true,40.85304573,-73.83875314,18229.2,"1250 Waters Pl, Bronx, NY 10461, USA",0.86
274,true,true,true,40.85457035,-73.89710233,23145.1,"2225 Webster Ave, Bronx, NY 10457, USA",0.45
275,true,true,true,40.85454484,-73.89708922,23143.9,"2225 Webster Ave, Bronx, NY 10457, USA",0.53
276,true,true,true,40.85545841,-73.84750663,18975.6,"1410 Pelham Pkwy N, Bronx, NY 10461, USA",0.51
277,true,true,true,40.85548606,-73.84750879,18975.9,"1410 Pelham Pkwy N, Bronx, NY 10461, USA",0.52
278,true,true,true,40.85580365,-73.79092306,14219.8,"652-658 City Island Ave, Bronx, NY 10464, USA",0.48
279,true,true,true,40.85632399,-73.84756876,18985.3,"1400 Pelham Pkwy S, Bronx, NY 10461, USA",0.43
280,true,true,true,40.85555465,-73.84750786,18976.2,"1410 Pelham Pkwy N, Bronx, NY 10461, USA",0.74
281,true,true,true,40.85558668,-73.84750769,18976.3,"1410 Pelham Pkwy N, Bronx, NY 10461, USA",0.76
282,true,true,true,40.85544281,-73.83581665,17992.3,"350 Marconi St, Bronx, NY 10461, USA",0.85
283,true,true,true,40.85548808,-73.83584711,17995.0,"350 Marconi St, Bronx, NY 10461, USA",0.85
284,true,true,true,40.85551975,-73.83586615,17996.8,"350 Marconi St, Bronx, NY 10461, USA",0.86
285,true,true,true,40.85604963,-73.84819329,19036.3,"1920 Seminole Ave, Bronx, NY 10461, United States",0.70
286,false,true,true,40.85769782,-73.91043664,24279.9,"2151 University Ave, Bronx, NY 10453, USA",0.26
287,true,true,true,40.85629130,-73.84762374,18989.7,"1400 Pelham Pkwy S, Bronx, NY 10461, USA",0.66
288,true,true,true,40.85771645,-73.90186999,23559.5,"2272 Morris Ave, Bronx, NY 10453, USA",0.30
289,true,true,true,40.85633782,-73.84774617,19000.3,"1400 Pelham Pkwy S, Bronx, NY 10461, USA",0.78
290,true,true,true,40.85642006,-73.84657017,18901.8,"1400 Pelham Pkwy S, Bronx, NY 10461, United States",0.75
291,true,true,true,40.85671255,-73.91209683,24415.1,"2075 Dr M.L.K. Jr Blvd, Bronx, NY 10453, USA",0.79
292,true,true,true,40.85669686,-73.91204758,24410.9,"2075 Dr M.L.K. Jr Blvd, Bronx, NY 10453, USA",0.80
293,true,true,true,40.85770815,-73.91042767,24279.2,"2151 University Ave, Bronx, NY 10453, USA",0.46
294,true,true,true,40.85641928,-73.84661602,18905.7,"1400 Pelham Pkwy S, Bronx, NY 10461, United States",0.80
295,true,true,true,40.85631385,-73.84774565,19000.1,"1400 Pelham Pkwy S, Bronx, NY 10461, USA",0.85
296,true,true,true,40.85833580,-73.88291046,21968.4,"2540 Belmont Ave, Bronx, NY 10458, United States",0.76
297,true,true,true,40.85964033,-73.88498985,22151.1,"575 E 191st St, Bronx, NY 10458, USA",0.31
298,true,true,true,40.85835047,-73.88289620,21967.2,"2540 Belmont Ave, Bronx, NY 10458, United States",0.78
299,true,true,true,40.86060643,-73.89593553,23077.4,"269 E 188th St, Bronx, NY 10458, USA",0.32
300,true,true,true,40.86070194,-73.89013914,22590.9,"444 E Fordham Rd, Bronx, NY 10458, USA",0.78
301,true,true,true,40.86074292,-73.89015125,22592.2,"1 Fordham Plaza, Bronx, NY 10458, USA",0.81
302,true,true,true,40.86100010,-73.89167703,22722.2,"410 E Fordham Rd, Bronx, NY 10458, USA",0.77
303,true,true,true,40.86097366,-73.89170504,22724.4,"410 E Fordham Rd, Bronx, NY 10458, USA",0.78
304,false,true,true,40.86235924,-73.86598177,20574.7,"2440 Boston Post Rd, Bronx, NY 10467, USA",0.28
305,true,true,true,40.86138720,-73.88959607,22550.1,"428 E Fordham Rd, Bronx, NY 10458, United States",0.68
306,false,true,true,40.86237782,-73.86598208,20574.9,"2440 Boston Post Rd, Bronx, NY 10467, USA",0.29
307,true,true,true,40.86140562,-73.88957805,22548.7,"428 E Fordham Rd, Bronx, NY 10458, United States",0.74
308,true,false,true,40.86267003,-73.91490571,24685.7,"3859 9th Ave, New York, NY 10034, USA",0.34
309,true,true,true,40.86133557,-73.88964430,22553.8,"428 E Fordham Rd, Bronx, NY 10458, United States",0.79
310,true,true,true,40.86135527,-73.88962714,22552.5,"428 E Fordham Rd, Bronx, NY 10458, United States",0.81
311,false,true,true,40.86318757,-73.82130653,16836.3,"120 Elgar Pl, Bronx, NY 10475, USA",0.29
312,true,true,true,40.86246704,-73.89094247,22671.4,"2551 Webster Ave, Bronx, NY 10458, USA",0.77
313,true,true,true,40.86244816,-73.89096515,22673.1,"2551 Webster Ave, Bronx, NY 10458, USA",0.81
314,true,true,true,40.86272208,-73.89597303,23095.8,"2501 Valentine Ave, Bronx, NY 10458, USA",0.77
315,true,true,true,40.86250751,-73.79358895,14507.9,"Bronx, NY 10464, United States",0.70
316,true,true,true,40.86289042,-73.88426271,22113.9,"457 E Fordham Rd, Bronx, NY 10458, USA",0.76
317,true,true,true,40.86414471,-73.88555446,22233.1,"2870 Southern Blvd, Bronx, NY 10458, USA",0.32
318,true,true,true,40.86285825,-73.88433133,22119.4,"457 E Fordham Rd, Bronx, NY 10458, USA",0.80
319,true,true,true,40.86287325,-73.88429688,22116.6,"457 E Fordham Rd, Bronx, NY 10458, USA",0.80
320,true,true,true,40.86290787,-73.88423060,22111.3,"465 E Fordham Rd, Bronx, NY 10458, USA",0.80
321,true,true,true,40.86294879,-73.89764997,23238.4,"2500 Creston Ave, Bronx, NY 10468, USA",0.84
322,true,true,true,40.86296395,-73.89768580,23241.6,"2500 Creston Ave, Bronx, NY 10468, USA",0.86
323,true,true,true,40.86420517,-73.90053401,23490.8,"2502 Davidson Ave, Bronx, NY 10468, USA",0.63
324,true,true,true,40.86439079,-73.82852071,17454.2,"272 Baychester Ave, Bronx, NY 10475, USA",0.52
325,false,true,true,40.86744019,-73.89052543,22682.0,"2758 Briggs Ave, Bronx, NY 10458, USA",0.29
326,true,true,true,40.86733464,-73.83011766,17624.8,"346 Baychester Ave, Bronx, NY 10475, United States",0.30
327,true,true,true,40.86632297,-73.90683355,24038.3,"2323 Sedgwick Ave, Bronx, NY 10468, United States",0.83
328,true,true,true,40.86633435,-73.90688732,24042.9,"2323 Sedgwick Ave, Bronx, NY 10468, United States",0.85
329,true,true,true,40.86637189,-73.90705264,24057.1,"2499 Sedgwick Ave, Bronx, NY 10468, USA",0.84
330,true,true,true,40.86631152,-73.90678567,24034.2,"2323 Sedgwick Ave, Bronx, NY 10468, United States",0.86
331,true,true,true,40.86638393,-73.90710757,24061.8,"2499 Sedgwick Ave, Bronx, NY 10468, USA",0.85
332,true,true,true,40.86634653,-73.90692998,24046.6,"2323 Sedgwick Ave, Bronx, NY 10468, United States",0.87
333,true,true,true,40.86636158,-73.90700538,24053.1,"2499 Sedgwick Ave, Bronx, NY 10468, USA",0.87
334,true,true,true,40.86639434,-73.90714909,24065.4,"2499 Sedgwick Ave, Bronx, NY 10468, USA",0.85
335,true,true,true,40.86742012,-73.83892397,18362.0,"2823 Tiemann Ave, Bronx, NY 10469-3413, United States",0.50
336,true,true,true,40.86709099,-73.87870375,21687.6,"2670 Southern Blvd, Bronx, NY 10458, USA",0.78
337,true,true,true,40.86711614,-73.90242351,23676.1,"2547 University Ave, Bronx, NY 10468, USA",0.84
338,true,true,true,40.86711188,-73.87865563,21683.8,"2670 Southern Blvd, Bronx, NY 10458, USA",0.81
339,true,true,true,40.86714319,-73.90240230,23674.5,"2547 University Ave, Bronx, NY 10468, USA",0.84
340,true,true,true,40.86839683,-73.90221881,23672.0,"2570 Webb Ave, Bronx, NY 10468, USA",0.60
341,true,true,true,40.86820077,-73.82458881,17175.3,"2100 Bartow Ave, Bronx, NY 10475, USA",0.83
342,true,true,true,40.86823059,-73.82456090,17173.4,"2100 Bartow Ave, Bronx, NY 10475, USA",0.83
343,false,true,true,40.87067847,-73.88092805,21916.1,"3006 Marion Ave, Bronx, NY 10458, United States",0.25
344,false,true,true,40.87056135,-73.82871412,17555.2,"2057 Bartow Ave, Bronx, NY 10475, USA",0.34
345,true,true,true,40.86959579,-73.82407005,17153.0,"",0.72
346,true,true,true,40.86957320,-73.82395630,17143.2,"",0.78
347,true,true,true,40.86955660,-73.82384356,17133.5,"2191 Bartow Ave, Bronx, NY 10475, USA",0.81
348,true,true,true,40.87059195,-73.82943242,17615.5,"2049 Bartow Ave, Bronx, NY 10475, USA",0.58
349,true,true,true,40.87205029,-73.85416859,19700.1,"3218-3222 Yates Ave, Bronx, NY 10469, USA",0.32
350,true,true,true,40.87348899,-73.83127248,17817.3,"146 Alcott Pl, Bronx, NY 10475, United States",0.30
351,true,true,true,40.87349177,-73.83131511,17820.9,"146 Alcott Pl, Bronx, NY 10475, United States",0.37
352,false,true,true,40.87496226,-73.87301504,21316.1,"3232 Webster Ave, Bronx, NY 10467-4903, United States",0.25
353,true,true,true,40.87359326,-73.89313187,22974.7,"436 East 149th Street, Bronx, NY 10455, USA",0.86
354,true,true,true,40.87371876,-73.89303559,22968.3,"436 East 149th Street, Bronx, NY 10455, USA",0.81
355,true,true,true,40.87368323,-73.89306342,22970.2,"436 East 149th Street, Bronx, NY 10455, USA",0.83
356,true,true,true,40.87363213,-73.89310715,22973.1,"436 East 149th Street, Bronx, NY 10455, USA",0.88
357,true,true,true,40.87380785,-73.89302533,22968.7,"436 East 149th Street, Bronx, NY 10455, USA",0.84
358,true,true,true,40.87498309,-73.87300027,21315.2,"3232 Webster Ave, Bronx, NY 10467-4903, United States",0.47
359,true,true,true,40.87501866,-73.87296308,21312.6,"3254-3354 Parkside Pl, Bronx, NY 10467, USA",0.46
360,true,true,true,40.87500268,-73.87298003,21313.8,"3254-3354 Parkside Pl, Bronx, NY 10467, USA",0.47
361,true,true,true,40.87412326,-73.83286765,17961.1,"",0.78
362,true,true,true,40.87412351,-73.83283223,17958.2,"750 Baychester Ave, Bronx, NY 10475, United States",0.82
363,true,true,true,40.87435000,-73.83286738,17965.2,"",0.79
364,true,true,true,40.87435042,-73.83283177,17962.2,"750 Baychester Ave, Bronx, NY 10475, United States",0.82
365,true,true,true,40.87560926,-73.87507195,21497.6,"3256 Hull Ave, Bronx, NY 10467, USA",0.58
366,true,true,true,40.87564354,-73.87504535,21496.0,"3256 Hull Ave, Bronx, NY 10467, USA",0.66
367,true,true,true,40.87566352,-73.87503235,21495.2,"3256 Hull Ave, Bronx, NY 10467, USA",0.69
368,true,true,true,40.87562661,-73.87505806,21496.8,"3256 Hull Ave, Bronx, NY 10467, USA",0.72
369,true,true,true,40.87658038,-73.81867335,16832.6,"3 Pelham Bay Rd, Bronx, NY 10464, United States",0.32
370,true,true,true,40.87638589,-73.82923287,17702.4,"147 Dreiser Loop, Bronx, NY 10475, USA",0.52
371,true,true,true,40.87689993,-73.81002160,16125.2,"3 Pelham Bay Park W, Bronx, NY 10465, USA",0.30
372,false,true,true,40.87879577,-73.82030626,17015.5,"701 Co Op City Blvd, Bronx, NY 10464, United States",0.25
373,true,true,true,40.87905084,-73.86272641,20530.4,"760 E 214th St, Bronx, NY 10467-6178, United States",0.40
374,true,true,true,40.87879700,-73.82030646,17015.6,"701 Co Op City Blvd, Bronx, NY 10464, United States",0.68
375,true,true,true,40.88035112,-73.91902175,25234.3,"",0.51
376,true,true,true,40.88058211,-73.82432098,17387.0,"2280 Givan Ave, Bronx, NY 10475, United States",0.40
377,true,true,true,40.87988963,-73.87715515,21743.6,"206 E Gun Hill Rd, Bronx, NY 10467, USA",0.78
378,true,true,true,40.87985320,-73.87716924,21744.1,"206 E Gun Hill Rd, Bronx, NY 10467, USA",0.83
379,false,true,true,40.88177414,-73.88042236,22049.6,"32 E Gun Hill Rd, Bronx, NY 10467, USA",0.27
380,true,true,true,40.88071492,-73.87819308,21844.8,"3484 Bainbridge Ave, Bronx, NY 10467, USA",0.68
381,true,true,true,40.88044513,-73.88048628,22030.3,"111 E 210th St, Bronx, NY 10467, USA",0.80
382,true,true,true,40.88042189,-73.88106746,22078.1,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.83
383,true,true,true,40.88048814,-73.88047071,22029.8,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.81
384,true,true,true,40.88048440,-73.88104543,22077.4,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.84
385,true,true,true,40.88054883,-73.88102545,22076.9,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.83
386,true,true,true,40.88061246,-73.88100515,22076.4,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.83
387,true,true,true,40.88067732,-73.88098406,22075.8,"3424 Kossuth Ave, Bronx, NY 10467, USA",0.83
388,true,true,true,40.88108479,-73.87944506,21955.6,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.69
389,true,true,true,40.88104887,-73.87932136,21944.7,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.81
390,true,true,true,40.88105517,-73.87945458,21955.8,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.81
391,true,true,true,40.88132167,-73.88025579,22027.3,"3444 Rochambeau Ave, Bronx, NY 10467, United States",0.73
392,true,true,true,40.88104602,-73.87928030,21941.2,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.84
393,true,true,true,40.88102652,-73.87917468,21932.1,"",0.85
394,true,true,true,40.88103308,-73.87921654,21935.7,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.85
395,true,true,true,40.88114505,-73.87940381,21953.3,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.81
396,true,true,true,40.88115197,-73.87943802,21956.2,"110 E Gun Hill Rd, Bronx, NY 10467, USA",0.81
397,true,true,true,40.88129354,-73.88010746,22014.4,"100 E Gun Hill Rd, Bronx, NY 10467, USA",0.83
398,true,true,true,40.88130082,-73.88015902,22018.9,"100 E Gun Hill Rd, Bronx, NY 10467, USA",0.83
399,true,true,true,40.88131093,-73.88020918,22023.2,"100 E Gun Hill Rd, Bronx, NY 10467, USA",0.83
400,true,true,true,40.88256759,-73.92130193,25460.2,"2621 Palisade Ave, Bronx, NY 10463, United States",0.66
401,true,true,true,40.88315755,-73.89322420,23137.6,"56 Van Cortlandt Ave W, Bronx, NY 10463, USA",0.44
402,true,true,true,40.88338336,-73.90016463,23717.7,"171 W 236th St, Bronx, NY 10463, USA",0.43
403,true,true,true,40.88259258,-73.92131319,25461.5,"2621 Palisade Ave, Bronx, NY 10463, United States",0.76
404,true,true,true,40.88366429,-73.88880026,22780.3,"3977 Sedgwick Ave, Bronx, NY 10463, USA",0.41
405,true,true,true,40.88487665,-73.91490804,24969.0,"3333 Henry Hudson Pkwy, Bronx, NY 10463, United States",0.33
406,true,true,true,40.88470454,-73.91376709,24871.1,"3320 Henry Hudson Parkway East, Bronx, NY 10463, USA",0.40
407,true,true,true,40.88470110,-73.91373937,24868.8,"3320 Henry Hudson Parkway East, Bronx, NY 10463, USA",0.41
408,true,true,true,40.88366405,-73.88878880,22779.4,"3977 Sedgwick Ave, Bronx, NY 10463, USA",0.78
409,true,true,true,40.88492516,-73.91486235,24966.1,"3335 Henry Hudson Pkwy W, Bronx, NY 10463, USA",0.43
410,true,true,true,40.88493828,-73.91483046,24963.7,"3335 Henry Hudson Pkwy W, Bronx, NY 10463, USA",0.66
411,true,true,true,40.88491575,-73.91486021,24965.7,"3335 Henry Hudson Pkwy W, Bronx, NY 10463, USA",0.71
412,true,true,true,40.88641999,-73.90160175,23894.9,"3817 Tibbett Ave, Bronx, NY 10463, USA",0.79
413,true,true,true,40.88640442,-73.90157967,23892.7,"3817 Tibbett Ave, Bronx, NY 10463, USA",0.81
414,true,true,true,40.88643834,-73.90162821,23897.4,"3817 Tibbett Ave, Bronx, NY 10463, USA",0.84
415,false,true,true,40.88862598,-73.86859544,21218.2,"4199 Webster Ave, Bronx, NY 10470, United States",0.34
416,true,true,true,40.88799476,-73.85906204,20419.5,"753 E 225th St, Bronx, NY 10466, USA",0.58
417,true,true,true,40.88797528,-73.85907048,20419.8,"753 E 225th St, Bronx, NY 10466, USA",0.65
418,true,true,true,40.88860158,-73.82190128,17398.0,"4250 Boston Post Rd, Bronx, NY 10475, USA",0.42
419,true,true,true,40.88818734,-73.91612067,25132.3,"55 Clinton Pl, Bronx, NY 10801, USA",0.84
420,false,true,true,40.89050622,-73.91185362,24826.6,"3935 Blackstone Ave, Bronx, NY 10471, USA",0.26
421,true,true,true,40.88974640,-73.82705768,17850.1,"3945 Provost Ave, Bronx, NY 10466, USA",0.37
422,true,true,true,40.88914096,-73.91380059,24959.3,"3777 Independence Ave, Bronx, NY 10463, United States",0.78
423,true,true,true,40.88913831,-73.91376765,24956.5,"3777 Independence Ave, Bronx, NY 10463, United States",0.79
424,true,true,true,40.88894596,-73.83332233,18337.4,"1472 E 233rd St, Bronx, NY 10466, USA",0.71
425,true,true,true,40.89052818,-73.91187020,24828.4,"3935 Blackstone Ave, Bronx, NY 10471, USA",0.42
426,true,true,true,40.88983966,-73.91732199,25264.8,"4483 Douglas Ave, Bronx, NY 10463, USA",0.81
427,true,true,true,40.88981993,-73.91734491,25266.3,"4477 Douglas Ave, Bronx, NY 10463, USA",0.83
428,true,true,true,40.89336177,-73.86104474,20719.5,"600 Bronx Blvd, Bronx, NY 10467, USA",0.55
429,true,true,true,40.89430160,-73.87926855,22234.2,"",0.41
430,true,true,true,40.89335651,-73.86102524,20717.8,"600 Bronx Blvd, Bronx, NY 10467, USA",0.84
431,true,true,true,40.89339068,-73.86100315,20716.9,"600 Bronx Blvd, Bronx, NY 10467, USA",0.83
432,true,true,true,40.89431104,-73.87902861,22214.8,"4200 Jerome Ave, Bronx, NY 10467, United States",0.54
433,true,true,true,40.89429398,-73.87910904,22220.9,"",0.65
434,true,true,true,40.89430059,-73.87919291,22227.9,"",0.77
435,true,true,true,40.89527551,-73.90895762,24694.5,"4761 Henry Hudson Pkwy W, Bronx, NY 10471, USA",0.71
436,true,true,true,40.89527774,-73.90893799,24692.9,"4761 Henry Hudson Pkwy W, Bronx, NY 10471, USA",0.73
437,true,true,true,40.89673997,-73.87081887,21609.4,"143E E 233rd St, Bronx, NY 10470, USA",0.35
438,true,true,true,40.89679149,-73.90879635,24717.6,"4901 Henry Hudson Pkwy, Bronx, NY 10471, USA",0.82
439,false,true,true,40.89940750,-73.91616861,25387.0,"4701 Palisade Ave, Bronx, NY 10471, USA",0.27
440,true,true,true,40.89940513,-73.91623297,25392.2,"4701 Palisade Ave, Bronx, NY 10471, USA",0.44
441,true,true,true,40.90370834,-73.91165876,25130.7,"5400 Palisade Ave, Bronx, NY 10471, USA",0.39
442,true,true,true,40.90360779,-73.90463451,24555.5,"5500 Riverdale Ave, Bronx, NY 10471, USA",0.58
443,true,true,true,40.90535487,-73.84906031,20125.1,"700 E 242nd St, Bronx, NY 10470, USA",0.33
444,false,true,true,40.90650983,-73.90900674,24993.6,"61 Sigma Pl, Bronx, NY 10471, USA",0.46
445,true,true,true,40.90653622,-73.90899843,24993.7,"61 Sigma Pl, Bronx, NY 10471, USA",0.78
446,true,true,true,40.90754405,-73.90438741,24649.1,"5923 Riverdale Ave, Bronx, NY 10471, USA",0.41
447,true,true,true,40.91018451,-73.90930060,25126.7,"5901 Palisade Ave, Bronx, NY 10471, USA",0.54
448,true,true,true,40.91024460,-73.90805178,25027.5,"5959 Palisade Ave, Bronx, NY 10471, USA",0.81
449,true,true,true,40.91026762,-73.90803045,25026.5,"5959 Palisade Ave, Bronx, NY 10471, USA",0.81
450,true,true,true,40.91036317,-73.90862637,25077.6,"5959 Palisade Ave, Bronx, NY 10471, USA",0.78
451,true,true,true,40.91028884,-73.90800589,25025.2,"5959 Palisade Ave, Bronx, NY 10471, USA",0.85
452,true,false,true,40.91360513,-73.90207990,24652.9,"534 Riverdale Ave, Yonkers, NY 10705, USA",0.72
453,true,false,true,40.91391134,-73.90353507,24779.9,"537 Riverdale Ave, Yonkers, NY 10705, United States",0.85
454,true,false,true,40.91389695,-73.90339216,24768.0,"537 Riverdale Ave, Yonkers, NY 10705, United States",0.86
